,atk,base_card_id,card_id,card_name,card_set_id,char_type,clan,copyright,cost,cv,description,evo_atk,evo_description,evo_life,evo_skill_disc,foil_card_id,format_type,get_red_ether,is_foil,life,normal_card_id,org_evo_skill_disc,org_skill_disc,rarity,restricted_count,skill,skill_disc,skill_option,tokens,tribe_name,use_red_ether
1728,5,103541010,703541010,Nephthys,70002,1,5,,8,,"A goddess sits upon her throne near the entrance to Amenta, considering how to judge those who enter. She is feared by the living as the face of their demise but worshipped by the dead as the guardian of their souls.",7,"Do not fear me, living one, for I mean you no harm. I only wish to give you the supreme gift, that of sweet oblivion. Let me wash away your melancholy and free your spirit from the agony of life.",7,,703541011,0,0,0,5,703541010,,[b]Fanfare[/b][b]:[/b] Randomly put followers of different costs (excluding [b]Nephthys[/b]) from your deck into play until your area is full. Then destroy those followers.,4,3,"summon_card,trigger,destroy",Fanfare: Randomly put followers of different costs (excluding Nephthys) from your deck into play until your area is full. Then destroy those followers.,"none,none,none",,-,0
1729,4,104531030,104531030,Immortal Thane,10004,1,5,,8,,"We are a cortege of corpses, and we will reign eternal. Even if my bones turn to dust, a new thane will follow.",6,"I envy the living for their warmth, and I covet their pulse, but I shall not ask you to give these things to me. I only ask that you relinquish them and join us.",7,Last Words: Put a Wight King into your hand and change its cost to 0.,104531031,0,250,0,5,104531030,[b]Last Words[/b][b]:[/b] Put a [b]Wight King[/b] into your hand and change its cost to 0.,[b]Fanfare[/b][b]:[/b] Summon 2 [b]Wights[/b].<br>[b]Last Words[/b][b]:[/b] Put a [b]Wight King[/b] into your hand and change its cost to 0.,3,3,"summon_token,token_draw,cost_change",Fanfare: Summon 2 Wights.<br>Last Words: Put a Wight King into your hand and change its cost to 0.,"summon_token=101511060:101511060,token_draw=101531010,set=0",,-,800
1730,4,106521020,106521020,"Lute, Leonard Necromancer",10006,1,5,,8,,"Toying with life and trampling over the dignity of death. It is such a unique merit of the art that I could just cry—hey now, don't move a muscle unless you want to end up like these little ones.",6,"Unable to rest and bound for eternity—these little ones must resent me. But it's something you come to expect. Great necromancers live alongside resentment, after all.",6,"At the end of your turn, give a random enemy follower -4/-0 until the end of the opponent's turn if there are at least 4 allied followers in play.",106521021,0,50,0,4,106521020,"At the end of your turn, give a random enemy follower -4/-0 until the end of the opponent's turn if there are at least 4 allied followers in play.","[b]Fanfare[/b][b]:[/b] Summon 3 [b]Skeleton[/b][b]s[/b].<br>At the end of your turn, give a random enemy follower -4/-0 until the end of the opponent's turn if there are at least 4 allied followers in play.",2,3,"power_down,summon_token","Fanfare: Summon 3 Skeletons.<br>At the end of your turn, give a random enemy follower -4/-0 until the end of the opponent's turn if there are at least 4 allied followers in play.","gain_offense=4&gain_life=-0,summon_token=900511010:900511010:900511010",,-,200
1731,2,107531010,107531010,Death Dragon Caller,10007,1,5,,8,,"I never wished for such a power. I never wished to see this one reduced to bones. But alas, I was born a necromancer—that's what I do.",4,"To reduce this dragon to bones, and wrest it from slumber... It's much too tragic. But alas, I am a necromancer—that's my destiny.",4,,107531011,1,250,0,2,107531010,,[b]Fanfare[/b][b]:[/b] [b]Reanimate[/b] [b](10)[/b],3,3,summon_token,Fanfare: Reanimate (10),none,,-,800
1732,1,107541020,107541020,Abyss Straddler,10007,1,5,,8,,"I have death in the grip of my hand. With a trace of magic, the pieces will be in place. Manmade immortality... Man will play god on this day! Finally, my wish will... —A Sorcerer's Journal",4,"Why are they such fools? Humans trying to play god—death cannot be controlled, for in the end...<br>—Chasing Immortality, Chapter 3",6,"At the end of your turn, perform Necromancy (4): Gain +3/+0.<br>Whenever this follower attacks, if this follower has at least 10 attack, destroy this follower. <br>Last Words: Deal X damage to the enemy leader. X equals this follower's attack.",107541021,1,1000,0,5,107541020,"At the end of your turn, perform [b]Necromancy[/b] [b](4)[/b][b]:[/b] Gain +3/+0.<br>Whenever this follower attacks, if this follower has at least 10 attack, destroy this follower. <br>[b]Last Words[/b][b]:[/b] Deal X damage to the enemy leader. X equals this follower's attack.","At the end of your turn, perform [b]Necromancy[/b] [b](4)[/b][b]:[/b] Gain +3/+0.<br>Whenever this follower attacks, if this follower has at least 10 attack, destroy this follower. <br>[b]Last Words[/b][b]:[/b] Deal X damage to the enemy leader. X equals this follower's attack.",4,3,"none,powerup,destroy,damage","At the end of your turn, perform Necromancy (4): Gain +3/+0.<br>Whenever this follower attacks, if this follower has at least 10 attack, destroy this follower. <br>Last Words: Deal X damage to the enemy leader. X equals this follower's attack.","none,add_offense=3,none,damage={self.offense}",,-,3500
1733,6,111521030,111521030,Death's Mistress,10011,1,5,,8,,"Its touch is ineluctable, yet indiscernible. Death is always by your side—always watching, always caressing.",8,Notice it. Flee from it. You will always find death by your side—surely following you with a smile.,8,Ambush.,111521031,1,50,0,6,111521030,[b]Ambush[/b].,[b]Accelerate[/b] [b](2)[/b][b]:[/b] Draw a card. <br>[b]Burial Rite[/b][b]:[/b] Draw 2 cards instead.<br>----------<br>[b]Ambush[/b].,2,3,"pp_fixeduse,transform,sneak",Accelerate (2): Draw a card. <br>Burial Rite: Draw 2 cards instead.<br>----------<br>Ambush.,"fixeduse=2,card_id=800524010,none",,-,200
1734,6,900521010,900521010,Giant Skull,90000,1,5,,8,,"Seeking after power, hunting after power, the giant offers up its reason and howls madly. In its eyes no trace of a mind can be found. In its hands no trace of mercy can be seen.",8,"Once the giant abandoned its humanity, nothing was left but a path of carnage. Unable to reflect on its actions or even shed tears of regret, it can only writhe. It can only howl.",7,(Same as the unevolved form.),900521011,1,0,0,5,900521010,(Same as the unevolved form.),[b]Ward[/b][b].[/b]<br>[b]Last Words[/b][b]:[/b] Summon 2 [b]Skeleton[/b][b]s[/b].,2,3,"guard,summon_token",Ward.<br>Last Words: Summon 2 Skeletons.,"none,summon_token=900511010:900511010",,-,0
1735,6,900521020,900521020,Hell Lord Skeleton,90000,1,5,,8,,"Seeking after power, hunting after power, the skeleton vows to the past and screams. In its eyes the old light is gone, but in its hands a trace of the old light remains.",8,"Once the skeleton abandoned its humanity, nothing was left but readiness for annihilation. Separated from its dear ideals and any resemblance of its former appearance, it clings to a sword that shimmers meaninglessly.",7,,900521021,1,0,0,5,900521020,,[b]Fanfare[/b][b]:[/b] Deal 3 damage to an enemy.,2,3,damage,Fanfare: Deal 3 damage to an enemy.,damage=3,,-,0
1736,3,900541060,900541060,Lurker in the Dark,90000,1,5,,8,,"A horror birthed from the blackest abyss. It devours any who are foolish enough to venture into its lair, claiming his or her words, memories, and appearance for itself.",5,"It returns to the human world donning the appearance and personality of those it's devoured, attempting to assimilate its victim's former life. This mimicry is its primary method of catching new prey.",5,Ward.,900541061,1,0,0,3,900541060,[b]Ward[/b].,[b]Ward[/b].<br>[b]Fanfare[/b][b]:[/b] [b]Reanimate[/b] [b](X)[/b]<br>X equals the number of shadows you have.,4,3,"guard,summon_token",Ward.<br>Fanfare: Reanimate (X)<br>X equals the number of shadows you have.,"none,none",,-,0
1737,0,110524010,110524010,Vile Torrent,10010,4,5,,8,,"Malice penetrates the marrow. Even when flesh rots away, animosity remains forever trapped in bone.",0,,0,,110524011,1,50,0,0,110524010,,Summon 3 [b]Skeleton[/b][b]s[/b]. Give +1/+1 to all allied followers.<br>[b]Necromancy[/b] [b](4)[/b][b]:[/b] Give +2/+2 to all allied followers instead.,2,3,"none,summon_token,powerup,powerup",Summon 3 Skeletons. Give +1/+1 to all allied followers.<br>Necromancy (4): Give +2/+2 to all allied followers instead.,"none,summon_token=900511010&repeat_count=3,add_offense=1&add_life=1,add_offense=2&add_life=2",,-,200
1738,7,101631010,101631010,Furiae,10001,1,6,,8,,I am the living embodiment of revenge. I draw strength from the darkness within human hearts. Hatred... Envy... Soon this world will be filled with resentment!,9,"The world is filled with hatred, and the time for revenge is upon us! My dark arts shall skewer the hearts of the hypocrites and pin their souls to the tombstone of resentment!",9,"At the end of your turn, deal 1 damage to the enemy leader and draw a card.",101631011,0,250,0,7,101631010,"At the end of your turn, deal 1 damage to the enemy leader and draw a card.","At the end of your turn, deal 1 damage to the enemy leader and draw a card.",3,3,"damage,draw","At the end of your turn, deal 1 damage to the enemy leader and draw a card.","damage=1,none",,-,800
1739,7,102631010,102631010,Azazel,10002,1,6,,8,,"Though my soul may fall, I shall never bow my head to such weak, stunted creatures as mortals. I still possess a measure of pride.",9,"When the time came, we sounded the battle cry against the gods that deceived us... As fellow traitors, you are now compelled to follow me.",9,,102631011,0,250,0,7,102631010,,"[b]Fanfare[/b][b]:[/b] Change both leaders' defense to 10, either by restoring defense or by dealing damage.",3,3,"heal,heal,damage,damage","Fanfare: Change both leaders' defense to 10, either by restoring defense or by dealing damage.","healing=10-{op.inplay.class.life},healing=10-{me.inplay.class.life},damage={op.inplay.class.life}-10,damage={me.inplay.class.life}-10",,-,800
1740,5,104641020,104641020,Maelstrom Serpent,10004,1,6,,8,,"The gigantic wriggling serpent is a maelstrom that swallows people, cities, cultures, and ideas alike, like a storm that blows away everything in its path.",7,"The tremendous, frenzied serpent is nothing less than a calamity that swallows the heavens and the earth. It crushes everything without discrimination, returning it to nothingness like some sort of divine judge.",7,,104641021,0,1000,0,5,104641020,,[b]Fanfare[/b][b]:[/b] Summon a [b]Maelstrom Serpent[/b]. Repeat until your area is full if [b]Vengeance[/b] is active for you.,4,3,"summon_token,summon_token",Fanfare: Summon a Maelstrom Serpent. Repeat until your area is full if Vengeance is active for you.,"summon_token=104641020,summon_token=104641020:104641020:104641020:104641020",,-,3500
1741,6,105641020,105641020,Spawn of the Abyss,10005,1,6,,8,,"Afflicted and annihilated, one oozes into the ebon abyss. Look and fear, human. There lurks despair: one who preys on iniquitous flesh and the bones of the besmirched. —On the Depths of the Underworld, Chapter 4, Verse 4",8,"Be drenched! Oh, cry out beyond the edge! All is swallowed and flows into the lightless depths. The day has begun—a day longer than eternity and shorter than a blink. —On the Depths of the Underworld, Chapter 4, Verse 4",9,"Ambush.<br>Whenever this follower attacks, deal 5 damage to the enemy leader if Ambush is active for this follower.<br>Last Words: Deal 5 damage to the enemy leader if Ambush is active for this follower.",105641021,0,1000,0,7,105641020,"[b]Ambush[/b][b].[/b]<br>Whenever this follower attacks, deal 5 damage to the enemy leader if [b]Ambush[/b] is active for this follower.<br>[b]Last Words[/b][b]:[/b] Deal 5 damage to the enemy leader if [b]Ambush[/b] is active for this follower.","[b]Ambush[/b][b].[/b]<br>Whenever this follower attacks, deal 5 damage to the enemy leader if [b]Ambush[/b] is active for this follower.<br>[b]Last Words[/b][b]:[/b] Deal 5 damage to the enemy leader if [b]Ambush[/b] is active for this follower.",4,3,"sneak,damage,damage//damage,damage","Ambush.<br>Whenever this follower attacks, deal 5 damage to the enemy leader if Ambush is active for this follower.<br>Last Words: Deal 5 damage to the enemy leader if Ambush is active for this follower.","none,damage=5,damage=5//damage=5,damage=5",,-,3500
1742,5,108641020,108641020,Darkfeast Bat,10008,1,6,,8,,"Sleep is a product of the beast that consumes the darkness... and those within it. —Chapter 1, A History of Night",7,"Humans came to fear the night on account of something that confines them for all eternity. —Chapter 3, A History of Night",7,,108641021,1,1000,0,5,108641020,,[b]Fanfare[/b][b]:[/b] Deal X damage to an enemy. X equals the number of times that your leader was damaged during your turn in this match.,4,3,damage,Fanfare: Deal X damage to an enemy. X equals the number of times that your leader was damaged during your turn in this match.,damage={me.inplay.class.damage_count=self},,-,3500
1743,5,111611030,111611030,Arion,10011,1,6,,8,,"A young lion, whelped in the darkest depths. Legend has it he once served as guardian angel to a great prophet, but the truth has been lost to time.",7,"A young lion, whelped in the darkest depths. He grants strength to the vengeful, spurring them on to retribution. Legend has it he himself yearns to rebel against the heavens, but the truth has been lost to time.",7,,111611031,1,10,0,5,111611030,,[b]Accelerate[/b] [b](3)[/b][b]:[/b] Deal 1 damage to all enemies.<br>---------- <br>[b]Fanfare[/b][b]:[/b] Deal 2 damage to all enemies.,1,3,"pp_fixeduse,transform,damage",Accelerate (3): Deal 1 damage to all enemies.<br>---------- <br>Fanfare: Deal 2 damage to all enemies.,"fixeduse=3,card_id=800614010,damage=2",,-,50
1744,6,111641020,111641020,Crimson Rose Queen,10011,1,6,,8,,"It was humans who spilled blood upon my soil. One good turn deserves another, so I'll see them painted in the same crimson. Yes, caught in my briars and pierced by my thorns... Oh, how red they'll bloom.",8,"The more blood my roses drink, the more crimson they bloom. Yes, this place is my paradise, but for those foolish humans, it is both purgatory and hell.",8,Ward.,111641021,1,1000,0,6,111641020,[b]Ward[/b].,[b]Ward[/b]. <br>[b]Fanfare[/b][b]:[/b] Transform each Bloodcraft card in your hand that originally costs 2 play points or less into a [b]Crimson Burst[/b].,4,3,"guard,metamorphose",Ward. <br>Fanfare: Transform each Bloodcraft card in your hand that originally costs 2 play points or less into a Crimson Burst.,"none,metamorphose=900644010",,-,3500
1745,1,900641010,900641010,Medusiana,90000,1,6,,8,,"""You'll have plenty of time to regret fighting us—when you're sitting in her stomach! Medusiana, swallow 'em whole!"" —Medusa, controller of the great snake",3,"""Huh? Pointing your sword at the gorgon sisters? That's more than a little stupid! Medusiana—punish 'em!"" —Medusa, controller of the great snake",9,Rush.<br>Bane.<br>Can attack up to 3 times per turn.,900641011,1,0,0,7,900641010,[b]Rush[/b][b].[/b]<br>[b]Bane[/b][b].[/b]<br>Can attack up to 3 times per turn.,[b]Rush[/b][b].[/b]<br>[b]Bane[/b][b].[/b]<br>Can attack up to 3 times per turn.,4,3,"rush,killer,attack_count",Rush.<br>Bane.<br>Can attack up to 3 times per turn.,"none,none,attack_count=3",,-,0
1746,0,101634020,101634020,Revelation,10001,4,6,,8,,"It takes days to make a world, but a second to destroy it.",0,,0,,101634021,0,250,0,0,101634020,,"Deal 8 damage to all followers.<br>If [b]Vengeance[/b] is active for you, this card costs 4 less.",3,3,"cost_change,damage","Deal 8 damage to all followers.<br>If Vengeance is active for you, this card costs 4 less.","add=-4,damage=8",,-,800
1747,7,101711080,101711080,Masked Giant,10001,1,7,,8,,"Commanded by a god to guard a sacred doorway, the giant has stood motionless for countless millennia.",9,"The guardian of the sacred doorway continues to stand in unflinching silence, stirring only to swat away an occasional intruder.",9,Ward.,101711081,0,10,0,7,101711080,[b]Ward[/b][b].[/b],[b]Ward[/b][b].[/b],1,3,guard,Ward.,none,,-,50
1748,5,101741030,101741030,Jeanne d'Arc,10001,1,7,,8,,"Come, all soldiers! I hereby make a vow upon this spear! God is on our side! Our victory is assured!",7,"I hereby make a vow in the name of God! We shall win this battle, even if I must give my life in order to ensure victory! Now come, follow me into the fray!",7,,101741031,0,1000,0,5,101741030,,[b]Fanfare[/b][b]:[/b] Deal 2 damage to all enemy followers. Then give +0/+2 to all other allied followers.,4,3,"damage,powerup",Fanfare: Deal 2 damage to all enemy followers. Then give +0/+2 to all other allied followers.,"damage=2,add_life=2",,-,3500
1749,5,101741030,701741010,Jeanne d'Arc,70001,1,7,,8,,"Come, all soldiers! I hereby make a vow upon this spear! God is on our side! Our victory is assured!",7,"I hereby make a vow in the name of God! We shall win this battle, even if I must give my life in order to ensure victory! Now come, follow me into the fray!",7,,701741011,0,0,0,5,701741010,,[b]Fanfare[/b][b]:[/b] Deal 2 damage to all enemy followers. Then give +0/+2 to all other allied followers.,4,3,"damage,powerup",Fanfare: Deal 2 damage to all enemy followers. Then give +0/+2 to all other allied followers.,"damage=2,add_life=2",,-,0
1750,5,106731020,106731020,Taurus the Great,10006,1,7,,8,,"Evildoers, turn to dust! I'll beat you to a pulp with my fists of justice! Gaaah!",7,"You dare show your back to me, fool? I'll chase you to the farthest reaches with these fists of justice! Mooo!",5,"Storm.<br>Whenever this follower attacks an enemy follower, deal X damage to the follower before it can deal any damage in return. X equals this follower's attack.",106731021,0,250,0,3,106731020,"[b]Storm[/b][b].[/b]<br>Whenever this follower attacks an enemy follower, deal X damage to the follower before it can deal any damage in return. X equals this follower's attack.","[b]Storm[/b][b].[/b]<br>Whenever this follower attacks an enemy follower, deal X damage to the follower before it can deal any damage in return. X equals this follower's attack.",3,3,"quick,damage","Storm.<br>Whenever this follower attacks an enemy follower, deal X damage to the follower before it can deal any damage in return. X equals this follower's attack.","none,damage={me.inplay_self.unit.offense}",,-,800
1751,7,110741010,110741010,"Lapis, Glorious Seraph",10010,1,7,,8,,"Be it from darkness or evil, from omen or chaos, I will save you so long as there is light beneath my wings. My victory will be your salvation!",9,"There is nothing to fear, for I will meet the unending darkness with unyielding light. So long as my wings lose not their radiance, the world shan't meet its end! ",8,(Same as the unevolved form.),110741011,1,1000,0,6,110741010,(Same as the unevolved form.),"When this follower leaves play, summon an [b]Enstatued Seraph[/b]. (Transformation doesn't count as leaving play.)",4,3,summon_token,"When this follower leaves play, summon an Enstatued Seraph. (Transformation doesn't count as leaving play.)",summon_token=102743010,,-,3500
1752,0,109734010,109734010,Themis's Purge,10009,4,7,,8,,By this divine decree shall the purge begin.,0,,0,,109734011,1,250,0,0,109734010,,Banish all followers.,3,3,banish,Banish all followers.,none,,-,800
1753,0,102743010,102743010,Enstatued Seraph,10002,3,7,,8,,"There was once a shattered statue sleeping in a lost capital. But only the birds saw it, as no man ever entered that forbidden land.",0,,0,,102743011,0,1000,0,0,102743010,,[b]Countdown[/b] [b](1)[/b]<br>[b]Last Words[/b][b]:[/b] Summon an [b]Awakened Seraph[/b].,4,3,summon_token,Countdown (1)<br>Last Words: Summon an Awakened Seraph.,summon_token=900743010,,-,3500
1754,0,104733010,104733010,Tarnished Grail,10004,3,7,,8,,Beyond defilement lies corruption. —Prince of Darkness,0,,0,,104733011,0,250,0,0,104733010,,"[b]Countdown[/b] [b](3)[/b]<br>[b]Fanfare[/b][b]:[/b] Deal 2 damage to all followers.<br>[b]Last Words[/b][b]:[/b] Randomly put 3 of the following 4 cards into your hand: [b]Servant of Darkness[/b], [b]Silent Rider[/b], [b]Dis's Damnation[/b], and [b]Astaroth's Reckoning[/b].",3,3,"damage,token_draw","Countdown (3)<br>Fanfare: Deal 2 damage to all followers.<br>Last Words: Randomly put 3 of the following 4 cards into your hand: Servant of Darkness, Silent Rider, Dis's Damnation, and Astaroth's Reckoning.","damage=2,token_draw=900041010:900041020:900044010:900044020:?3",,-,800
1755,0,900743010,900743010,Awakened Seraph,90000,3,7,,8,,"The statue depicted a legendary angel who once fought to protect humanity. There were those who offered their prayers to this angel, and kept her in their hearts.",0,,0,,900743011,1,0,0,0,900743010,,[b]Countdown[/b] [b](1)[/b]<br>[b]Last Words[/b][b]:[/b] Summon a [b]Renascent Seraph[/b].,4,3,summon_token,Countdown (1)<br>Last Words: Summon a Renascent Seraph.,summon_token=900743020,,-,0
1756,0,900743020,900743020,Renascent Seraph,90000,3,7,,8,,"Over the course of many years, the prayers of the innocent gradually weakened the hold of an ancient curse on the angel, slowly restoring her to glory.",0,,0,,900743021,1,0,0,0,900743020,,"[b]Countdown[/b] [b](1)[/b]<br>[b]Last Words[/b][b]:[/b] Summon a [b]Seraph Lapis, Glory Be[/b].",4,3,summon_token,"Countdown (1)<br>Last Words: Summon a Seraph Lapis, Glory Be.",summon_token=900743030,,-,0
1757,0,900743030,900743030,"Seraph Lapis, Glory Be",90000,3,7,,8,,The nameless seraph will be resurrected by the pure hearts and innocent prayers of humanity. She will be a radiant light to guide this world.,0,,0,,900743031,1,0,0,0,900743030,,[b]Countdown[/b] [b](1)[/b]<br>[b]Last Words[/b][b]:[/b] Win the match.,4,3,special_win,Countdown (1)<br>Last Words: Win the match.,none,,-,0
1758,4,107811110,107811110,Airship Whale,10007,1,8,,8,,"Without a master to be guided by, the hungry whale wanders the skies, ravaging the earth below with enchanted explosives.",6,"In search of a new master, the colossal whale wanders the skies, singing a song akin to cries of lamentation.",7,,107811111,1,10,0,5,107811110,,[b]Fanfare[/b][b]:[/b] Put a random Artifact follower that costs 3 play points or less from your deck into play.<br>Repeat once if [b]Resonance[/b] is active for you.,1,3,"summon_card,summon_card",Fanfare: Put a random Artifact follower that costs 3 play points or less from your deck into play.<br>Repeat once if Resonance is active for you.,"none,none",,-,50
1759,6,107831040,107831040,Empyreal Swordsman,10007,1,8,,8,,"Sword of folklore, saber of the heavens. A blade of gleaming sapphire shall purge the dark, and the light shall be deliver'd.",8,"Fate calls upon a savior to put an end to this eternal conflict, destined to cut through the chaos and restore harmony to this realm.",8,"At the end of your turn, deal 2 damage to the enemy leader. If Resonance is active for you, deal 4 damage instead.",107831041,1,250,0,6,107831040,"At the end of your turn, deal 2 damage to the enemy leader. If [b]Resonance[/b] is active for you, deal 4 damage instead.","At the end of your turn, deal 2 damage to the enemy leader. If [b]Resonance[/b] is active for you, deal 4 damage instead.",3,3,"damage,damage","At the end of your turn, deal 2 damage to the enemy leader. If Resonance is active for you, deal 4 damage instead.","damage=2,damage=4",,-,800
1760,6,107841010,107841010,Magna Legacy,10007,1,8,,8,,"From the heavens, it looms over the earth below, as a reminder to all its inhabitants—the mechanical purge is nigh.",8,"The beings above have long since perished, but the mechanical purge knows no lifespan—simply awaiting the call, ""awaken"".",8,,107841011,1,1000,0,6,107841010,,[b]Fanfare[/b][b]:[/b] Deal X damage to all enemy followers. X equals the number of allied Artifact cards destroyed during this match.,4,3,damage,Fanfare: Deal X damage to all enemy followers. X equals the number of allied Artifact cards destroyed during this match.,damage={me.destroyed_card_list.tribe=artifact.count},,-,3500
1761,5,108841010,108841010,"Orchis, Puppet Girl",10008,1,8,,8,,Why do people love other people? Why do they hate them? I know that somewhere in the world the answer is waiting.,7,"Master gave me my heart. He's not here anymore, so I want to learn—learn why he gave it to me.",7,,108841011,1,1000,0,5,108841010,,"If you have at least 2 [b]Puppet[/b][b]s[/b] in your hand and 8 play points, [b]Choose[/b][b]:[/b] Play this card as an [b]Orchis, Resolute Puppet[/b] or an [b]Orchis, Vengeful Puppet[/b].<br>----------<br>[b]Fanfare[/b][b]:[/b] Put 3 [b]Puppet[/b][b]s[/b] into your hand.",4,3,"choice,transform,token_draw","If you have at least 2 Puppets in your hand and 8 play points, Choose: Play this card as an Orchis, Resolute Puppet or an Orchis, Vengeful Puppet.<br>----------<br>Fanfare: Put 3 Puppets into your hand.","card_id=900841020:900841030,repeat_count=1&summon_side=me,token_draw=900811050:900811050:900811050",,-,3500
1762,5,108841010,706841010,"Orchis, Puppet Girl",10008,1,8,,8,,Why do people love other people? Why do they hate them? I know that somewhere in the world the answer is waiting.,7,"Master gave me my heart. He's not here anymore, so I want to learn—learn why he gave it to me.",7,,706841011,1,1000,0,5,706841010,,"If you have at least 2 [b]Puppet[/b][b]s[/b] in your hand and 8 play points, [b]Choose[/b][b]:[/b] Play this card as an [b]Orchis, Resolute Puppet[/b] or an [b]Orchis, Vengeful Puppet[/b].<br>----------<br>[b]Fanfare[/b][b]:[/b] Put 3 [b]Puppet[/b][b]s[/b] into your hand.",4,3,"choice,transform,token_draw","If you have at least 2 Puppets in your hand and 8 play points, Choose: Play this card as an Orchis, Resolute Puppet or an Orchis, Vengeful Puppet.<br>----------<br>Fanfare: Put 3 Puppets into your hand.","card_id=900841020:900841030,repeat_count=1&summon_side=me,token_draw=900811050:900811050:900811050",,-,0
1763,7,111811010,111811010,Draco Marionette,10011,1,8,,8,,A puppet modeled after or inspired by a wyrm of unknown origin. The strings running through it are all that gives it a semblance of volition.,9,"A puppet modeled after or inspired by a wyrm of unknown origin. Although its body does not shelter the heart or pride of a dragon, it unleashes destruction all the same.",9,"Whenever an allied Puppet comes into play, deal 1 damage to the enemy leader.",111811011,1,10,0,7,111811010,"Whenever an allied [b]Puppet[/b] comes into play, deal 1 damage to the enemy leader.","[b]Fanfare[/b][b]:[/b] Put 2 [b]Puppet[/b][b]s[/b] into your hand.<br>Whenever an allied [b]Puppet[/b] comes into play, deal 1 damage to the enemy leader.",1,3,"damage,token_draw","Fanfare: Put 2 Puppets into your hand.<br>Whenever an allied Puppet comes into play, deal 1 damage to the enemy leader.","damage=1,token_draw=900811050:900811050",,-,50
1764,5,900841020,900841020,"Orchis, Resolute Puppet",90000,1,8,,8,,"Kindness, warmth, and love from people. They're the bonds that connect the world. Hey, Lloyd, you understand now, don't you? The meaning of living in this world?",7,"As long as there's love in my heart, the world and I are sure to stay connected. If you want to break that connection, then Lloyd and I will defeat you.",8,(Same as the unevolved form.),900841021,1,0,0,6,900841020,(Same as the unevolved form.),"Whenever an allied [b]Puppet[/b] comes into play, transform it into a [b]Lloyd the Android[/b] if there isn't an allied [b]Lloyd the Android[/b] in play. At the end of your turn, restore 3 defense to your leader if there is an allied [b]Lloyd the Android[/b] in play.",4,3,"metamorphose,heal","Whenever an allied Puppet comes into play, transform it into a Lloyd the Android if there isn't an allied Lloyd the Android in play. At the end of your turn, restore 3 defense to your leader if there is an allied Lloyd the Android in play.","metamorphose=900841040,healing=3",,-,0
1765,6,900841030,900841030,"Orchis, Vengeful Puppet",90000,1,8,,8,,"This anger, sadness, and hatred toward people... I'm going to turn myself into something new. Ah, master, the reason that I'm alive is—",8,This hatred in my heart. I know it's dividing me from the world. No... your words can't reach me anymore. I'll listen to my feelings and shred you to pieces.,7,(Same as the unevolved form.),900841031,1,0,0,5,900841030,(Same as the unevolved form.),"Whenever an allied [b]Puppet[/b] comes into play, transform it into a [b]Marionette//Uno[/b] if there isn't an allied [b]Marionette//Uno[/b] in play. Transform it into a [b]Marionette//Due[/b] instead if there is an allied [b]Marionette//Uno[/b] in play.",4,3,"metamorphose,metamorphose","Whenever an allied Puppet comes into play, transform it into a Marionette//Uno if there isn't an allied Marionette//Uno in play. Transform it into a Marionette//Due instead if there is an allied Marionette//Uno in play.","metamorphose=900841050,metamorphose=900841060",,-,0
1766,4,900841100,900841100,Avatar of Desecration,90000,1,8,,8,,"""Drink in defilement!""<br>""Purify it!""<br>Its decree washed over them, consumed them: violate. There is nothing left in this world, for soon it will be devoured whole.",6,"""...""<br>""...""<br>Having fulfilled its commands, they were assimilated into the being's pure corruption. The world was soon to follow, ushering in a new blasphemous reality.",6,(Same as the unevolved form.),900841101,1,0,0,4,900841100,(Same as the unevolved form.),"[b]Bane[/b].<br>At the end of your turn, randomly put 2 different Portalcraft followers from your deck into play.",4,3,"killer,summon_card","Bane.<br>At the end of your turn, randomly put 2 different Portalcraft followers from your deck into play.","none,none",,-,0
1767,4,102041010,102041010,Dark Angel Olivia,10002,1,0,,9,,"I welcome you, my new brethren in a world of chaos! Our clan's victories on the battlefield will surely be a blow to the gods.",6,"Today, my new brethren, we embark on a journey that will start with bloodshed but will one day lead us to a new world!",6,,102041011,0,1000,0,4,102041010,,[b]Fanfare[/b][b]:[/b] Increase your evolution points to 3.,4,3,possess_ep_modifier,Fanfare: Increase your evolution points to 3.,set_ep=3,,-,3500
1768,8,104041020,104041020,Israfil,10004,1,0,,9,,"The task of deciding whether to pass judgment was entrusted to the most sorrowful angel of them all. To ease the suffering of those who walk the earth, she played her melodies and sang of her sorrow.",10,"She could never eliminate all the suffering no matter how hard she tried, and she finally passed her judgment in despair. Her tears fell even as she cleaved through the sinful.",10,"Whenever this follower attacks, deal 2 damage to all enemies.",104041021,0,1000,0,8,104041020,"Whenever this follower attacks, deal 2 damage to all enemies.","[b]Fanfare[/b][b]:[/b] Restore 4 defense to your leader.<br>Whenever this follower attacks, deal 2 damage to all enemies.",4,3,"heal,damage","Fanfare: Restore 4 defense to your leader.<br>Whenever this follower attacks, deal 2 damage to all enemies.","healing=4,damage=2",,-,3500
